定西华影唐声影城,130436,16.25,27.71
恩施高德影城(来凤店),156331,18.58,37.70
红河同德国际影城,150008,13.82,25.75
张家口完美世界影城(17.5金茂店),103319,9.45,25.85
西安高景国际影城(纺织城店),140528,15.39,25.70
顺德星汇数字影院(均安店),85245,8.36,24.66
大连恒大影城(港湾店),127254,8.99,27.05
无锡新影联影城,153514,14.99,26.93
常德中影·大时代影城,138408,8.54,27.12
永川金逸影城(永川店),108959,8.61,26.34
中山文化艺术中心电影城,126936,13.19,29.80
昆明完美世界影城(今典翡翠湾店),198950,14.82,25.79
梅河口长影国际电影城,142370,10.66,24.90
乌鲁木齐华夏天山影城(喀什西路店),107090,10.63,30.70
扬州奥斯卡国际影城(江都店),115656,8.77,32.53
江阴周庄星图国际影城,107798,10.85,35.06
胶州西海岸电影城(胶州店),152382,10.70,24.69
苏州金逸影城(恒达店),166695,16.90,26.80
忻州忻州横店亚欣影城,110116,13.47,29.15
文山大地影院(开化中路店),147321,12.56,27.47
达州嘉裕国际影城(宣汉店),196706,12.29,29.79
江油星美影商城(绵阳江油店),154763,15.36,21.37
遵义大地影院(财富国际店),166328,12.18,25.96
厦门金逸国际影城(明发IMAX店),177011,18.46,40.49
桂林鑫海国际影城,114474,15.64,21.88
兰州甘肃黄河剧院,66821,13.68,26.72
高安金逸影城(高安店),126523,10.63,27.78
余姚横店电影城(明西路店),143130,10.93,24.47
信阳华夏国际影城(光山店),194638,17.00,24.87
上饶橙天嘉禾影城(名城店),115302,8.33,26.21
呼和浩特中影时光国际影城(兰亚店),44069,3.73,9.53
东莞天逸国际影城,26735,3.15,20.13
樟树盛视兄弟国际电影城,76093,8.32,30.70
重庆新星影城,177806,12.99,25.30
吕梁恒大影城,171883,11.51,25.73
银川金凤凰电影院(蓝泰店),147353,14.28,27.08
深圳凤凰国际影城,113854,12.10,30.43
佛山大地影院(大沥店),91165,13.05,26.87
鹤山中影美高美影院(坚美广场店),160283,12.98,26.33
广州中影JAJ24小时咖啡影院(科宝商城店),108130,11.83,33.45
淮南横店电影城(谢家集店),164506,11.74,25.83
蚌埠横店电影城(固镇店),130328,10.95,25.84
晋中完美世界影城(17.5天意店),125993,9.78,25.41
广州展映龙骏影城,109167,8.81,32.91
重庆博纳国际影城(虎头岩店),218510,14.82,27.94
章丘唐人星空影城,255388,17.10,26.81
固原横店电影城(尚都国际店),142889,11.99,29.30
温岭松门澳诺电影城,155559,17.06,34.87
桐城中业国际影城,127131,11.87,27.77
邵东横店电影城(大汉店),157271,13.11,25.89
开州区未来时代影城(原开县电影院),175177,14.17,30.95
张家口金熊国际影城,213526,12.94,26.97
天津横店电影城(武清亚平宁广场店),149527,10.87,27.74
南通金逸影城(如东店),150320,13.13,26.45
桐乡洲泉银河电影城,147691,23.61,29.32
余姚金逸影城(余姚店),107842,12.41,26.14
郑州奥斯卡枣庄影城,182538,18.47,26.48
永川自由人影城(永川协信广场店),179491,10.80,26.29
咸阳统一国际影城,79277,8.68,20.60
邵阳中影DSN国际影城,105810,14.30,26.00
陵水陵水都乐国际影城,133248,13.33,40.14
扬州星美国际影商城(江都店),73189,5.43,23.09
南京幸福蓝海国际影城(世茂滨江店),166026,10.07,28.42
南通时代金球影城(高迪店),109844,7.84,25.00
梧州市文化中心影城,134637,17.53,24.22
深圳华夏君盛影城(坪地店),209166,15.85,30.00
临安时代华纳国际影城,212932,13.53,22.97
六盘水ILM凉都影城,123016,12.12,27.28
无锡SFC上影影城(人民路东方巨幕店),175708,10.45,28.46
佳木斯大地影城(同江千盛店),74630,8.16,27.36
遵义星美国际影商城(遵义港澳店),148948,17.81,27.01
黑河九州数字影城,96150,13.19,26.75
垦利东营齐纳国际影城(垦利店),136932,8.99,28.13
金华横店电影城(新兴街店),99624,8.76,39.73
河源恒大影城(名都店),199541,14.37,26.51
邹平大商影城(新玛特店),157951,12.69,24.38
淮安工人电影城,134796,10.13,24.37
九江时代电影大世界,176307,11.55,26.04
南京华彩国际影城,196477,16.40,25.64
黔西南星美国际影商城(兴瑞店),90857,6.83,21.80
南京艾米·1895电影院,115133,17.72,26.50
南通时代金球影城(飞越店),90564,7.07,25.31
东港中影华臣影城(东港店),145012,18.70,24.05
桐乡复兴影城(复兴北路店),170984,21.06,26.37
开州区金字塔金木影城,137001,9.44,29.43
临潼高景活力影城,189798,17.10,25.51
温州鑫乐国际影城,57668,4.27,19.79
咸宁金逸博仁国际影城,102771,12.23,25.35
珠海完美世界影城(17.5旺角店),122883,18.45,30.48
长春艾米1895电影街(鸿源店),93380,6.41,43.02
宿迁恒大影城,126188,10.04,24.87
常德金逸影城MX4D(光美常德泽云店),135173,9.91,25.73
沭阳佳映国际影城(原华夏国际影城),128847,9.02,24.99
玉林博白影城,76404,9.36,28.56
兰州恒大影城,145259,10.66,29.57
中山中影阜沙影城,137276,15.08,30.54
江油飞天影城,77546,9.59,20.40
杭州萧山时代凤凰国际影城,103824,9.19,31.14
松原恒大影城(欧亚购物中心店),159727,11.60,25.37
仙桃银兴国际影城(仙桃店),92621,7.16,16.61
大连东融国际影城(中心店),198389,9.89,25.86
佛山烽禾影城,161653,13.74,33.54
徐州汇邻湾影城(苹果店),119934,7.91,25.59
威海东盛影城,107687,8.04,25.00
和县和洲影城,156144,16.71,33.50
大连嘉和影城(泡崖店),133347,9.71,25.47
合肥解放影院,109580,11.12,25.38
新沂金鹰国际影城,111523,10.73,36.80
徐州保利国际影城(澳东印象城店),217449,14.62,26.41
恩施横店影城(业州广场店),83940,9.45,38.94
商丘奥斯卡巨幕影城,144103,11.19,24.72
银川星美国际影商城(银川天亿店),95441,9.39,26.35
永年大地影院(邯郸永年新世纪),137851,11.37,27.34
蛟河蛟河紫金之星影城,87063,15.33,24.95
嵊州嵊州MAX影城,272099,15.74,31.56
贵阳星动力影城,119682,15.21,31.36
鹤山中影星美国际影城(鹤山店),114822,10.14,25.15
临沂蒙奇影城,152479,11.38,25.06
无锡星美国际影商城(长安店),83487,8.36,22.15
抚顺华谊国际影城(雷锋路店),140221,11.90,23.93
大理完美世界影城(17.5惠丰店),138116,10.39,26.49
桂林金雁国际影城,111296,13.85,17.28
瑞安金幕影城,278791,22.45,30.85
深圳ZCV布吉影城,92831,9.04,29.66
东莞博星影城,332207,22.49,31.78
合肥正鼎国际影城,127832,10.19,26.20
永州幕语环球影城(永州金水湾店),153062,15.13,26.88
西安太平洋影城(西安大明宫店),150422,10.65,26.68
伊川银兴国际影城,132450,7.23,28.61
芜湖横店影城(芜湖星悦广场店),227303,14.63,26.25
永州尚美国际影城(零陵店),145186,14.31,27.72
达州太平洋影城(达州城南店),194989,10.95,27.68
海口中影100都市影城,161813,13.20,26.29
衢州时代电影大世界,150639,11.53,33.43
沧州时代凤凰国际影城,129144,12.08,26.42
深圳金域电影城(横岗店),151579,15.44,28.74
陇南青影国际数字影城,147811,17.05,34.57
深圳东海国际影城,96529,11.95,28.87
重庆保利万和影城(大礼堂店),143581,15.60,25.79
黔西南星美国际影商城(梦乐城店),192944,14.20,27.35
广州金逸二沙电影馆(二沙岛电影馆),65453,5.01,87.14
辉县大有巨幕影城(开元百货店),166015,19.43,24.28
三明大地影院(尤溪东方商业广场店),121749,10.19,33.21
深圳深圳冷杉欢腾影城,204285,9.98,22.73
成都新时代影城(大邑店),95010,9.24,24.92
赣榆红石国际影城(赣榆店),249624,16.57,30.18
曲靖横店电影城(南片店),185720,13.63,30.78
延安横店电影城(延安店),151576,10.60,35.62
宣威横店电影城(宣威店),118852,8.08,32.01
桦甸大地影院(吉林桦甸国贸购物中心店),117451,10.30,28.68
贵阳星空保利温泉巨幕影城,154353,15.93,39.36
萍乡西门电影院,110724,12.47,23.87
眉山太平洋影城(洪雅店),145380,18.22,29.76
文登横店电影城(文登店),152123,11.36,28.80
常熟幸福蓝海国际影城(古里店),130074,7.53,28.68
正定常山影剧院巨幕影城,137756,14.02,26.96
醴陵潇湘国际影城(醴陵店),72792,8.79,22.68
黄冈万和国际影城,111380,11.05,36.82
菏泽橙天国际影城(菏泽佳和店),137964,7.09,28.28
上海完美世界影城(17.5临港店),103698,12.47,39.65
天津醉美国际影城,46729,4.99,22.70
抚顺时代影城(抚顺望花店),212432,13.70,24.02
增城时代凤凰国际影城,86866,6.85,30.65
张家港中影巨星大南影城,125045,12.88,24.97
深圳中影UL城市巨幕影城(万荟城店),100913,12.09,27.38
肇庆大地影院(端州店),68425,14.77,23.36
莆田鑫鼎影视城,119319,14.36,24.49
太仓星美国际影商城(太仓华旭店),135418,11.78,24.24
孝感华夏国际影城(大悟店),118818,9.14,29.33
大冶大冶文化宫电影城,91406,6.36,23.80
江阴大地影院(鹦鹉之城店),145300,16.05,25.33
莱西月湖国际电影城,121760,9.17,31.84
东莞大地影院(石碣店),95326,14.40,27.18
娄底完美世界影城(17.5春园店),92105,8.68,24.83
天水新视界影城(盛达金都店),135394,11.70,28.67
兴宁星影影城,178700,17.56,31.04
重庆百丽宫影城(天地店),119827,8.20,39.24
原阳横店电影城(曼哈顿店),149569,12.58,25.44
芜湖百线国际影城(芜湖城北店),150353,12.36,24.37
海盐东影时代影城,158438,10.14,37.10
宁波嘉麦数字影院(高塘店),79652,8.96,32.37
南通幸福蓝海邦豪影城,219560,13.47,24.96
伊宁金棕榈影城(铜锣湾店),29780,2.75,21.41
中牟奥斯卡爱家影城,121872,11.97,27.69
重庆喜满客影城(双城天街店),101812,10.15,29.24
深圳华夏Le影城,79646,6.81,27.43
巴中星美国际影商城(巴中大通店),130151,12.89,25.98
靖江完美世界影城(17.5恒天店),142500,12.09,26.83
凉山华夏蓝梦国际影城,148003,10.40,36.98
厦门金逸钟楼影城,122786,11.07,29.15
杭州转塘时代电影大世界,99087,7.88,32.05
新密横店电影城(白金广场店),119468,10.82,27.10
邛崃邛崃星河影城(海宁现代城店),179824,16.33,26.93
常州幸福蓝海国际影城(常州和平国际店),149239,16.02,25.06
大庆环球时代影城(远望店),128495,11.48,24.88
银川恒大影城(恒大名都店),105594,8.18,25.94
广汉太平洋电影城(武昌路店),95039,13.02,23.18
重庆忠县电影院,136184,10.08,26.85
延安华夏电影院,67864,6.63,23.86
正定七星电影城,154573,13.34,26.27
无锡华士达影城(惠山店),89437,6.82,26.11
太仓大地影院(五洋广场店),122103,13.56,26.61
洛阳中影星美大北门影城,223582,14.42,25.40
广州江高数字影院,62172,13.05,28.20
兴安盟多米诺金字塔国际影城,63007,7.46,27.34
肇庆大地影院(国际广场店),206681,29.39,26.95
铜川高景国际影城(七一路店),141383,15.80,29.36
芜湖恒大影城,93743,7.08,24.60
海口银龙电影城(海秀店),102928,9.12,26.66
北京密云大剧院,60182,37.59,30.75
南京上影国际影城(西善桥店),148509,15.23,27.07
扬中金逸影院(扬中店),191618,17.02,27.68
常德恒大影城,177163,12.73,26.74
深圳星美影商城(民治店),94690,8.80,23.16
临沂金逸影城(万兴都店),135257,9.97,24.29
青州奥卡国际影城,156877,10.06,28.84
眉山太平洋影城LMAX(彭山店),192711,15.03,26.89
通辽万达影城(欧亚万达店),168367,11.05,27.68
南安斯威特国际影城(溪美店),98766,8.86,19.46
佛山完美世界影城(17.5盐步店),94936,7.58,26.71
南宁泰和民族宫影城,178811,17.92,31.02
福州西湖影剧院,127744,26.03,24.55
佳木斯新天地影院,72929,10.28,32.53
栾城时代影城,117311,9.76,32.94
宜春潇湘中山国际影城(中山中路店),235429,24.20,24.94
张掖新世纪国际电影城,78766,12.69,26.48
南通更俗剧院,164197,12.48,25.77
绵竹太平洋电影城(绵竹店),86499,10.67,19.33
杭州杭州蓝钻时光影城,255888,20.56,28.67
宁乡宁乡佰潮汇影城,164965,18.17,24.48
格尔木领航国际影院,102509,12.21,41.82
介休中影时代影城,133284,15.50,26.54
肇庆广宁光大电影城,134306,17.08,27.45
重庆星美国际影商城(忠县店),126128,14.50,25.45
金堂星美国际影商城(金堂店),83538,8.04,26.49
楚雄横店电影城(财富中心店),112391,9.67,35.07
郑州奥斯卡会堂电影城,117999,9.51,24.88
荆门大地影院(荆门白云广场店),130328,8.22,25.76
仙桃烽禾影城(仙桃店),193958,14.32,31.78
西安星美国际影商城(西安鼎峰店),65668,5.82,20.46
石家庄恒大影城绿洲店,107779,7.91,26.71
漳州新时代影城(芗城店),183909,16.55,23.95
泉州金逸影城(润柏店),190987,14.12,28.82
兰州太平洋影城(西固店),172554,9.56,29.84
武安森宝国际影城,126035,14.60,30.07
武汉汉南影城,93534,15.37,26.87
任丘金棕榈时代国际影城,161274,14.32,25.12
无锡德信影城(五洲广场店),105888,8.93,29.15
信阳潢川奥斯卡(人人购物广场店),92707,11.46,26.21
商洛欢笑国际影城,97889,8.17,24.27
嘉兴横店电影城(老佛爷店),133522,14.61,28.13
呼伦贝尔华汇国际影城,169805,20.04,25.26
泰安圣大影城(东湖银座店),116415,7.02,24.22
湛江大地影院(兴华海之城店),99162,14.39,25.95
东莞DMG国际影城(虎门店),103107,7.99,25.33
浏阳星美国际影商城(君悦店),106020,6.63,21.93
昆山星美国际影商城(渡凡店),86276,11.36,25.44
蚌埠凤凰电影城(怀远店),54272,5.98,19.37
上海艾米1895电影街(静安店),156657,31.62,37.37
梧州大地影院(锦泰商业广场店),142207,20.25,25.25
重庆金逸影城(地王店),105582,6.06,26.69
泉州智泉大地影城,152289,11.81,28.29
抚州越幕影城(东乡店),103552,9.73,24.36
湘西吉首市新天地国际影城,193369,17.93,30.65
临沂华彩国际影城(沂水店),130087,10.41,24.53
林州嘉和横店影城(林州义乌店),117075,10.52,24.70
石家庄完美世界影城(17.5卓达店),101591,6.91,25.80
太原红星影院,137104,10.26,27.35
吉安恒大影城(吉安店),170872,11.49,26.55
天水M&M国际影城(尚都百汇店),119516,9.52,30.41
扬州金逸影城(明发商业广场店),165862,11.04,26.49
深圳中影德金影城(南山店),165335,11.41,28.78
唐山中影星美国际影城(丰南韩国城店),161674,9.52,26.70
东莞中影星河电影城(大岭山店),202093,15.09,29.80
钦州恒大影城(绿洲店),128043,9.59,26.37
松原博纳国际电影城(五环大街店),243315,14.63,24.61
马鞍山大地影院(欧尚店),132925,14.26,24.84
绍兴中影国际影城(柯桥星梦店),224274,17.25,25.26
黄石磁湖梦巨幕影城,102572,5.17,23.11
深圳星悦国际影城,97955,7.89,29.25
佛山金逸影城(普君店),98350,8.62,26.15
上海时代凤凰国际影城(良华店),80131,12.17,28.76
济源阳光影城(文昌路店),142128,13.40,23.58
本溪本溪环球国际影城,174828,14.11,23.92
峨眉山峨眉电影城,80005,7.98,22.98
黄冈横店电影城(大别山店),108238,10.06,32.74
诸暨横店电影城(唐人广场店),103893,10.20,24.23
广州粤骏电影城,74286,7.61,27.35
衢州中影众博国际影城(龙游店),75074,6.79,25.36
威海豪业电影城,139760,10.64,25.94
珠海中影红旗影城,88772,13.55,29.21
娄底大地影院(湘中园店),113401,12.48,25.04
惠东橙天国际影城(黄埠店),84559,13.85,33.20
杭州新世界国际影城(临平店),143766,8.66,21.24
孝感雅图银兴影城(紫金路店),149944,18.31,24.50
防城港华夏·万海西湾影城(西湾),91621,20.87,27.07
武汉自由时光宏大影院,91479,9.93,23.12
蓝田太平洋电影城(蓝田店),91808,11.50,29.31
文山中影·硕峰国际影城,148320,9.33,27.72
仙桃中百影城,138568,10.39,24.12
茂名新鸿影城,163555,18.79,24.59
株洲完美世界影城(17.5铜锣湾店),111476,8.54,26.58
唐山横店电影城(富强城店),122515,9.11,25.19
大庆忆时代影城,34598,5.63,13.44
西双版纳景洪财富中心影城,139684,9.42,38.28
阳江中影UL·城市影院(阳春店),118751,10.51,24.91
芜湖县帕加尼国际影城(芜湖县百悦城店),155589,12.89,24.78
晋江华彩万星国际影城,77098,9.34,35.82
常州乐糖影城,151830,9.60,25.09
侯马大地影院,100544,15.16,24.01
北流时代凤凰国际影城,67206,12.84,31.79
明光大地影院(润溪广场店),148851,10.79,29.60
松原松原红伯爵国际影城(哈萨尔路店),203423,12.14,24.94
贵阳星美国际影商城(贵阳绿地店),186409,13.42,28.90
泰兴泰兴影视娱乐城国际影都,81978,9.80,30.46
德州新世纪电影城,149949,9.87,25.34
唐山DMG国际影城唐山店,161594,13.63,26.31
广饶大地影城(广饶全福元广场店),155643,11.39,28.20
仙桃横店电影城(城市广场店),116699,8.70,23.72
鹤壁大地影院(金博大购物中心店),105317,8.07,28.91
银川大地影院(风情浪漫店),124606,11.33,27.95
淮安横店电影城,135285,11.09,25.80
蚌埠大地影院(华海店),93697,8.31,25.24
富顺星美国际影商城(自贡富顺店),103026,8.88,18.55
杭州悦江新远影城IMAX,208113,16.43,38.49
咸阳时代华纳国际影城(沣渭店),167464,15.72,24.71
江门派的影城,233631,15.79,26.45
珠海星帝影城(中兴中路店),199871,13.82,29.20
惠东皇庭影院,124402,12.80,32.88
宜春星美国际影商城(青龙店),88514,7.90,16.70
全椒华夏国际影城,132116,12.54,28.22
佛山名扬影城,79051,6.60,27.89
崇左天籁影城,88219,14.92,32.13
大连中影星感觉影城(旺角商贸区店),113274,9.43,35.80
江津保利万和影城(双福店),95407,14.15,26.29
重庆完美世界影城(17.5中冶店),111726,13.23,27.18
大同环球国际影城中国巨幕杜比全景声(大同店),204694,13.53,28.71
惠州天启影城,57690,6.96,17.95
昆明横店电影城(呈贡店),113318,9.73,27.16
成都太平洋院线(阳光城店),88364,9.79,27.57
运城恒大影城,115330,8.39,25.78
东莞中影南方国际影城(黄江店),143959,13.00,26.03
长沙芒果国际影城(奥克斯缤纷广场店),225236,15.62,25.86
深圳中影UL城市影院(昌宏店),72274,6.93,22.85
北京国宾菁英电影院,113021,19.72,36.17
十堰亚新国际影城(六堰店),122813,11.28,24.38
辽阳大地影院(贺尊购物中心广场店),100639,10.85,29.30
阆中太平洋电影城(阆中店),144213,11.13,25.39
天津先锋时代影城,86439,8.39,27.89
焦作中影·一个影城(壹里洋场店),206977,13.57,24.22
富阳中影M17影城,191678,10.31,31.14
永川大地数字影院(老城帝都红旗店),78861,6.82,26.12
伊宁东方好莱坞国际影城(解放路店),84441,6.60,29.13
重庆恒荣半岛国际影城,76980,11.72,25.84
抚顺橙天嘉禾影城(天朗店),167842,11.91,24.93
昌邑维客利影城,96219,8.63,24.24
贵阳华夏国际影城双巨幕旗舰店(太慈桥国际城),296012,14.95,30.28
新乡阳光影城(胜利路店),152690,17.64,24.14
南通幸福蓝海润和影城(通州润和大厦店),184882,14.83,25.35
莱阳华彩国际影城,113551,8.81,25.31
绍兴墨兰影城,150350,10.94,26.92
银川东成影院,78596,13.41,25.43
宜宾汇众时代影视城,121751,19.69,28.05
邯郸时代凤凰国际影城,89005,7.28,21.98
大连米高梅国际影城(旅顺华发新城店),110542,17.72,28.74
南京上岸国际影城(原华夏国际影城),109452,7.12,31.27
芜湖比高影城(北京西路店),104656,8.65,23.75
吴江中影东方影城(震泽店),145365,14.36,28.27
梅州大地影院(东汇城店),121733,7.89,26.24
遵义星天地国际影城,315560,17.62,24.66
伊宁银河电影公园,65637,4.62,35.66
宣城星美影商城(宣城星隆店),250446,25.26,26.09
深圳华夏国际影城(观澜店),134355,10.81,27.46
辉县华纳国际影城(辉县店),133528,20.58,23.83
青州新世纪电影城(青州店),147244,9.36,24.09
固原星美国际影商城(固原店),110853,10.57,27.95
丰宁华纳影城,77763,8.53,34.44
遂宁保利万和国际影城(遂宁店),100256,7.61,24.35
无锡大地影院(丰汇广场店),116503,13.07,27.25
石家庄金棕榈澳怡国际影城,124411,7.96,25.84
柳河柳河吉视影城,79570,10.64,29.99
内江庆川电影城,142428,12.58,25.08
九江开源国际影城,85947,8.57,28.08
赤峰星美国际影商城(上海城店),197169,14.64,21.68
海口中影南方影城(海口店),202097,13.58,25.60
吴川华影国际影城(同德路店),128638,14.73,36.53
福州星美国际影商城(福州东都店),120521,9.26,25.70
许昌中影首山国际影城,106033,9.12,25.28
广州广东科学中心IMAX巨幕影院,121634,48.27,36.26
娄底中影·万泉国际影城,153241,10.39,29.44
许昌襄城一峰奥斯卡激光影城,132718,12.04,27.00
平顶山凤凰奥斯卡影城,102928,6.65,25.24
衡水金棕榈国际影城(深州吉美店),119121,10.85,26.36
泰安奥莱电影城,75752,7.40,24.18
商丘神火大道奥斯卡电影院,111087,12.12,26.64
临汾星光主题影城,93637,7.98,23.28
台山横店电影城(东方名城店),181437,15.44,26.18
阜阳时代国际影城(阜南店),152225,14.85,26.50
遂昌凯新时代影城,99185,11.05,34.56
上高完美世界影城(17.5银海店),131848,14.37,29.84
中山中山IM电影城(南朗壹加壹店),150906,9.69,25.42
天津麦田国际影城,159300,13.93,27.07
枝江天天国际4K影城(枝江店),148507,19.25,24.53
洪湖大地影院(购物公园店),134950,14.24,25.01
东莞中影星河电影城(桥头店),95880,10.52,34.37
徐州银座影城金山桥店,116860,9.80,25.58
文昌中影禾盈影城,115796,11.96,32.53
东阳新世界国际影城,229091,15.36,31.57
灯塔灯塔智新影城,113901,13.37,24.13
成都和平电影院(草市街店),162370,14.85,24.04
芜湖橙天嘉禾影城(步行街店),111156,9.50,24.47
南阳时代华纳国际影城(凯旋城店),127564,13.13,25.85
临海临海江南影城,141479,11.10,31.73
长沙MC影城星都店,147662,15.62,24.72
曲靖横店电影城(明珠店),111822,8.57,30.41
宝丰金逸影城(宝丰店),86807,9.87,31.38
襄阳襄阳横店影城,186513,16.43,25.39
北海大地影院(御珠广场店),158229,16.79,27.53
南充星美影商城(新世纪店),166009,11.63,27.87
龙岩龙岩华映影城,237189,19.46,25.80
深圳中影易禾影城,186000,15.30,28.36
佛山完美世界影城(17.5大沥店),101455,10.10,28.44
null曲阜顺和大地国际影城,136643,8.27,24.28
攀枝花太平洋影城(米易店),71629,7.67,37.82
深圳蛇口影剧院,101340,11.65,26.90
廉江金逸院线永福影城(广场二路店),113492,15.92,26.18
汕头华映国际影城,186289,12.58,25.82
大庆大地影院(大庆庆南店),69336,6.28,28.41
淮南完美世界影城(17.5凤台店),133584,9.88,25.14
北流国展影城,49485,5.34,27.98
大庆万达影城(联想科技城店),184709,12.59,37.34
亳州恒大影城,129905,9.67,25.25
临安星汇国际影城(临安店),112966,16.39,26.83
临沂圣大影城,81660,7.12,24.57
抚顺星星国际影城(东洲店),124997,9.57,25.76
西宁星美国际影商城(鼎安店),123618,7.50,26.60
佛冈城春国际影城(清远佛冈店),78821,6.01,31.24
江阴周庄三房巷影城,93795,10.30,34.34
全椒大地影院(奥康店),128377,13.69,28.03
义乌星美国际影商城(上溪店),88128,8.69,22.22
仙居横溪大世界影城,25682,3.54,9.87
南安欧悦国际电影城,54127,6.76,24.58
滕州新星国际影城,178227,10.74,26.31
上饶中影星河国际影城(广丰县),105228,10.28,18.61
宣城横店电影城(威尼达店),169919,8.98,25.66
嘉兴大地影院(嘉兴佳源店),86164,7.49,32.47
临海杜桥大光明影城,157764,11.35,31.54
开封三毛豪华影城,85136,5.78,30.07
滁州加州环球影院,127998,11.13,25.73
泰安先锋电影城,157119,13.29,24.51
温岭中影嘉博影城(大溪店),76944,5.16,26.77
襄阳揽月影院,128714,11.55,25.42
北京米瑞酷影城(乔庄店),148985,15.39,32.73
许昌时代凤凰国际影城(迎宾馆店),200339,20.80,28.81
南通完美世界影城(17.5曼度店),92554,9.30,25.06
耒阳美星国际影城,152671,17.18,29.09
调兵山瑞莱克斯影城(调兵山店),97115,14.05,27.36
贵阳星空影城(金阳店),138134,11.25,28.89
无锡睦邻国际影城,78356,8.19,24.84
百色世纪星光影城,104466,8.79,28.66
铜陵恒大影城(绿洲店),119886,9.22,24.58
鞍山岫岩华钠影城,100983,14.09,30.06
惠州宝能影城(罗浮山店),93490,12.33,31.70
天水97国际电影城(天水店),188930,12.59,31.18
深圳百汇银河影城,93442,10.02,28.10
保定天映影城,106341,13.55,23.69
如皋环球国际影城(大润发店),109724,11.43,24.62
克拉玛依星缘影城,98296,10.40,31.19
临沧米高梅国际影城,125235,11.29,30.67
隆昌恒彬影城,122742,17.93,25.55
芜湖新城国际影院,72813,8.75,27.27
诸暨东旺新远影院,98047,12.21,30.22
铜仁九瑞国际影城,118495,8.99,24.90
玉环楚门环亚影城,53590,4.62,14.50
惠阳诺亚影城,61986,7.58,33.52
石家庄中都G巨幕影城(先天下店),114810,12.74,30.88
唐山大地数字影院(通达商城店),106743,10.96,26.75
蚌埠时代巨幕影城,166762,16.11,25.90
杭州胜利剧院(电影院),73323,14.51,28.08
广德时代国际影城(广德店),167161,15.05,35.89
平顶山万家影城,97731,6.43,26.30
盖州今世界影城(盖州兴隆店),102138,15.21,25.69
汕头影嘉影城,160649,16.85,24.42
南平燕林影城(DMAX激光巨幕),146825,19.32,25.42
吕梁横店电影城(吕梁店),119625,9.35,24.63
温州电影鑫工场,83175,7.38,33.43
伊川好莱坞国际影城,123400,11.98,27.05
赣州赣州新天地影院,104940,12.05,27.26
重庆星坛国际影城,100189,15.90,25.41
龙岩大地影院(财富西外街店),120398,12.61,32.67
东莞摩登影城(望牛墩店),77263,6.45,28.37
南京宁高国际影城,123797,9.82,29.58
长沙芒果国际影城,130780,11.02,25.53
成都英凰电影城,117363,14.18,28.41
泰兴慧都国际影城,91149,10.72,33.35
上海梅陇文化馆,121879,25.25,25.31
石家庄金棕榈国际影城东尚店,318870,16.06,25.56
东莞中影国线影院(樟木头店),115349,8.64,26.43
永城永城金博大影城,97064,8.35,30.75
张家港巨星沙洲湖影城,147510,14.90,24.67
巩义横店影城(盛威店),129515,13.66,26.02
六安霍邱华夏国际影城,60395,6.42,33.34
茂名中影南方国际影城(清源湾店),133621,10.92,32.74
成都PIX像素电影城(十陵店),125314,11.54,29.29
临海杜桥时代激光影城,22402,1.88,12.66
延边大地影院(延吉大千城店),157236,10.21,26.13
信阳信阳奥斯卡好声音影院,87886,8.82,28.21
阆中星美国际影商城(阆中店),98425,10.71,24.04
辽源中影新天地巨幕影城,175637,11.94,26.58
岳阳大地影院(岳阳泰和店),103905,11.73,25.15
恩施咸丰新城影院,87239,11.64,34.01
耒阳潇湘国际影城(耒阳店),140559,12.46,25.32
遵化遵化市金缘影城(遵化店),74011,8.12,28.18
南阳社旗奥斯卡(万德隆店),98330,15.07,24.57
宿州中影星美国际影城(灵璧店),117553,9.79,31.24
南安乐尚国际影城(沃尔玛店),122839,13.45,26.92
芜湖县沚津影都,88555,11.25,23.80
株洲滨江国际影城,78583,9.35,25.32
温岭中影奥斯卡国际影城,154948,8.58,21.13
任丘蕾莎巨幕影城,217188,14.34,21.23
湘潭华纳兄弟影城,87369,8.92,20.35
承德中影火星湖电影城(碧峰门店),119678,8.75,32.32
宝鸡美达国际影城(凤翔店),69717,9.67,23.04
新乡县京华奥斯卡国际影城,97267,17.61,25.51
金堂九州国际影院(金堂店),108017,11.04,24.67
德阳华纳国际影城,118211,9.44,27.71
韶关大地影院(韶关中环),95118,21.08,26.11
诸暨星美国际影商城 (城市客厅店),266618,18.52,28.47
东莞中影南方沙田国际影城,91419,8.93,32.56
成都UME影城(郫都店),142420,5.91,28.17
深圳星美国际影城(布吉国都花园店),38358,4.27,16.92
温州罗玛影城,145216,10.34,28.97
德阳保利万和国际影城(中江店),113775,12.53,31.52
杭州新世界影城(塘栖店),125595,10.29,25.58
郴州恒大影城,102081,7.99,25.12
杭州新动影城,175827,11.09,26.61
东莞中影星河电影城(横沥店),68681,6.62,32.15
新乡星洲MoviePlus影城,105596,9.72,19.96
大连中艺国际影城,8792,1.46,7.84
武汉飞尚国际影城(盘龙奥莱店),306528,17.95,30.67
盘锦智新影城(盘山店),76742,6.98,24.10
延边依斯特影城,94930,9.35,23.39
重庆金逸影城(长寿店),128626,11.33,27.19
赣榆东方明珠国际影城,116645,12.19,29.13
黄石万国电影城,39557,3.54,16.61
南宁大地影院(太阳广场店),130698,11.03,30.68
鄂州时代金球影城,74219,8.15,22.00
